,TMIN,TMAX,PRCP
1949-05-16 00:00:00+00:00,44.0,239.0,0.0
1949-05-17 00:00:00+00:00,-11.0,156.0,305.0
1949-05-18 00:00:00+00:00,-17.0,44.0,74.0
1949-05-19 00:00:00+00:00,-6.0,183.0,0.0
1949-05-20 00:00:00+00:00,67.0,144.0,10.0
1949-05-21 00:00:00+00:00,0.0,161.0,0.0
1949-05-22 00:00:00+00:00,0.0,178.0,20.0
1949-05-23 00:00:00+00:00,-28.0,139.0,38.0
1949-05-24 00:00:00+00:00,44.0,194.0,0.0
1949-05-25 00:00:00+00:00,44.0,244.0,0.0
1949-05-26 00:00:00+00:00,22.0,289.0,0.0
1949-05-27 00:00:00+00:00,,,
1949-05-28 00:00:00+00:00,72.0,278.0,
1949-05-29 00:00:00+00:00,,,
1949-05-30 00:00:00+00:00,33.0,211.0,
1949-05-31 00:00:00+00:00,61.0,172.0,124.0
1949-06-01 00:00:00+00:00,39.0,133.0,226.0
1949-06-02 00:00:00+00:00,39.0,133.0,94.0
1949-06-03 00:00:00+00:00,50.0,183.0,56.0
1949-06-04 00:00:00+00:00,44.0,239.0,0.0
1949-06-05 00:00:00+00:00,,,0.0
1949-06-06 00:00:00+00:00,100.0,239.0,0.0
1949-06-07 00:00:00+00:00,,,0.0
1949-06-08 00:00:00+00:00,,,0.0
1949-06-09 00:00:00+00:00,,,0.0
1949-06-10 00:00:00+00:00,,,0.0
1949-06-11 00:00:00+00:00,,,0.0
1949-06-12 00:00:00+00:00,44.0,311.0,0.0
1949-06-13 00:00:00+00:00,78.0,222.0,0.0
1949-06-14 00:00:00+00:00,50.0,233.0,0.0
1949-06-15 00:00:00+00:00,44.0,217.0,0.0
1949-06-16 00:00:00+00:00,39.0,161.0,89.0
1949-06-17 00:00:00+00:00,-6.0,72.0,767.0
1949-06-18 00:00:00+00:00,-39.0,167.0,0.0
1949-06-19 00:00:00+00:00,44.0,178.0,0.0
1949-06-20 00:00:00+00:00,44.0,217.0,0.0
1949-06-21 00:00:00+00:00,67.0,244.0,0.0
1949-06-22 00:00:00+00:00,72.0,222.0,0.0
1949-06-23 00:00:00+00:00,44.0,211.0,0.0
1949-06-24 00:00:00+00:00,167.0,222.0,0.0
1949-06-25 00:00:00+00:00,150.0,228.0,0.0
1949-06-26 00:00:00+00:00,67.0,189.0,30.0
1949-06-27 00:00:00+00:00,,,0.0
1949-06-28 00:00:00+00:00,0.0,267.0,0.0
1949-06-29 00:00:00+00:00,72.0,183.0,0.0
1949-06-30 00:00:00+00:00,,,0.0
1949-07-01 00:00:00+00:00,,,0.0
1949-07-02 00:00:00+00:00,,,0.0
1949-07-03 00:00:00+00:00,,,0.0
1949-07-04 00:00:00+00:00,,,0.0
1949-07-05 00:00:00+00:00,,,0.0
1949-07-06 00:00:00+00:00,78.0,278.0,56.0
1949-07-07 00:00:00+00:00,56.0,267.0,0.0
1949-07-08 00:00:00+00:00,-6.0,222.0,0.0
1949-07-09 00:00:00+00:00,44.0,289.0,0.0
1949-07-10 00:00:00+00:00,89.0,283.0,0.0
1949-07-11 00:00:00+00:00,89.0,267.0,0.0
1949-07-12 00:00:00+00:00,89.0,267.0,0.0
1949-07-13 00:00:00+00:00,33.0,267.0,0.0
1949-07-14 00:00:00+00:00,44.0,294.0,0.0
1949-07-15 00:00:00+00:00,111.0,322.0,0.0
1949-07-16 00:00:00+00:00,200.0,272.0,0.0
1949-07-17 00:00:00+00:00,206.0,239.0,0.0
1949-07-18 00:00:00+00:00,22.0,261.0,0.0
1949-07-19 00:00:00+00:00,50.0,272.0,0.0
1949-07-20 00:00:00+00:00,61.0,244.0,0.0
1949-07-21 00:00:00+00:00,22.0,244.0,0.0
1949-07-22 00:00:00+00:00,44.0,306.0,0.0
1949-07-23 00:00:00+00:00,44.0,294.0,0.0
1949-07-24 00:00:00+00:00,,,0.0
1949-07-25 00:00:00+00:00,44.0,222.0,0.0
1949-07-26 00:00:00+00:00,56.0,244.0,114.0
1949-07-27 00:00:00+00:00,,,0.0
1949-07-28 00:00:00+00:00,33.0,206.0,0.0
1949-07-29 00:00:00+00:00,17.0,267.0,0.0
1949-07-30 00:00:00+00:00,22.0,306.0,0.0
1949-07-31 00:00:00+00:00,44.0,322.0,0.0
1949-08-01 00:00:00+00:00,50.0,317.0,0.0
1949-08-02 00:00:00+00:00,156.0,333.0,0.0
1949-08-03 00:00:00+00:00,100.0,333.0,0.0
1949-08-04 00:00:00+00:00,150.0,350.0,0.0
1949-08-05 00:00:00+00:00,100.0,361.0,0.0
1949-08-06 00:00:00+00:00,,,0.0
1949-08-07 00:00:00+00:00,72.0,350.0,0.0
1949-08-08 00:00:00+00:00,100.0,267.0,0.0
1949-08-09 00:00:00+00:00,6.0,289.0,0.0
1949-08-10 00:00:00+00:00,,,0.0
1949-08-11 00:00:00+00:00,72.0,294.0,0.0
1949-08-12 00:00:00+00:00,61.0,283.0,0.0
1949-08-13 00:00:00+00:00,,,0.0
1949-08-14 00:00:00+00:00,11.0,289.0,0.0
1949-08-15 00:00:00+00:00,56.0,306.0,0.0
1949-08-16 00:00:00+00:00,56.0,322.0,0.0
1949-08-17 00:00:00+00:00,,,0.0
1949-08-18 00:00:00+00:00,83.0,261.0,0.0
1949-08-19 00:00:00+00:00,72.0,278.0,0.0
1949-08-20 00:00:00+00:00,22.0,300.0,0.0
1949-08-21 00:00:00+00:00,78.0,278.0,0.0
1949-08-22 00:00:00+00:00,100.0,328.0,0.0
1949-08-23 00:00:00+00:00,117.0,283.0,76.0
1949-08-24 00:00:00+00:00,39.0,244.0,0.0
1949-08-25 00:00:00+00:00,56.0,233.0,0.0
1949-08-26 00:00:00+00:00,-17.0,233.0,0.0
1949-08-27 00:00:00+00:00,-6.0,267.0,0.0
1949-08-28 00:00:00+00:00,33.0,294.0,0.0
1949-08-29 00:00:00+00:00,17.0,239.0,0.0
1949-08-30 00:00:00+00:00,17.0,267.0,0.0
1949-08-31 00:00:00+00:00,0.0,267.0,0.0
1949-09-01 00:00:00+00:00,11.0,294.0,0.0
1949-09-02 00:00:00+00:00,44.0,267.0,0.0
1949-09-03 00:00:00+00:00,0.0,200.0,0.0
1949-09-04 00:00:00+00:00,11.0,183.0,25.0
1949-09-05 00:00:00+00:00,56.0,111.0,76.0
1949-09-27 00:00:00+00:00,-17.0,294.0,0.0
1949-09-28 00:00:00+00:00,6.0,289.0,0.0
1949-09-29 00:00:00+00:00,44.0,206.0,0.0
1949-09-30 00:00:00+00:00,89.0,150.0,0.0
1949-10-01 00:00:00+00:00,56.0,156.0,102.0
1949-10-02 00:00:00+00:00,17.0,144.0,0.0
1949-10-03 00:00:00+00:00,-67.0,122.0,0.0
1949-10-04 00:00:00+00:00,-39.0,217.0,0.0
1949-10-05 00:00:00+00:00,28.0,133.0,0.0
1949-10-06 00:00:00+00:00,-11.0,72.0,0.0
1949-10-07 00:00:00+00:00,-61.0,28.0,20.0
1949-10-08 00:00:00+00:00,-33.0,72.0,0.0
1949-10-09 00:00:00+00:00,-17.0,89.0,0.0
1949-10-10 00:00:00+00:00,,,36.0
1949-10-11 00:00:00+00:00,,,0.0
1949-10-12 00:00:00+00:00,,,0.0
1949-10-13 00:00:00+00:00,,,0.0
1949-10-14 00:00:00+00:00,,144.0,0.0
1949-10-15 00:00:00+00:00,,194.0,0.0
1949-10-16 00:00:00+00:00,-44.0,150.0,0.0
1949-10-17 00:00:00+00:00,,44.0,130.0
1949-10-20 00:00:00+00:00,-128.0,-22.0,0.0
1949-10-21 00:00:00+00:00,-72.0,56.0,0.0
1949-10-23 00:00:00+00:00,-44.0,128.0,0.0
1949-10-24 00:00:00+00:00,-39.0,122.0,0.0
1949-10-25 00:00:00+00:00,-61.0,133.0,0.0
1949-10-27 00:00:00+00:00,11.0,161.0,0.0
1949-10-28 00:00:00+00:00,67.0,167.0,0.0
1949-10-31 00:00:00+00:00,22.0,178.0,0.0
1949-11-01 00:00:00+00:00,-39.0,161.0,0.0
1949-11-02 00:00:00+00:00,,,0.0
1949-11-03 00:00:00+00:00,-11.0,189.0,0.0
1949-11-04 00:00:00+00:00,,,0.0
1949-11-05 00:00:00+00:00,-39.0,228.0,0.0
1949-11-06 00:00:00+00:00,-17.0,189.0,0.0
1949-11-07 00:00:00+00:00,,,0.0
1949-11-08 00:00:00+00:00,61.0,206.0,0.0
1949-11-09 00:00:00+00:00,,,0.0
1949-11-10 00:00:00+00:00,,,0.0
1949-11-11 00:00:00+00:00,33.0,106.0,0.0
1949-11-12 00:00:00+00:00,,,0.0
1949-11-13 00:00:00+00:00,44.0,122.0,0.0
1949-11-14 00:00:00+00:00,17.0,128.0,0.0
1949-11-15 00:00:00+00:00,22.0,122.0,0.0
1949-11-16 00:00:00+00:00,-89.0,111.0,0.0
1949-11-17 00:00:00+00:00,17.0,183.0,0.0
1949-11-18 00:00:00+00:00,72.0,161.0,0.0
1949-11-19 00:00:00+00:00,,,0.0
1949-11-20 00:00:00+00:00,-122.0,144.0,0.0
1949-11-21 00:00:00+00:00,,,0.0
1949-11-22 00:00:00+00:00,56.0,139.0,0.0
1949-11-23 00:00:00+00:00,44.0,111.0,0.0
1949-11-24 00:00:00+00:00,,,0.0
1949-11-25 00:00:00+00:00,100.0,156.0,0.0
1949-11-26 00:00:00+00:00,,,0.0
1949-11-27 00:00:00+00:00,,,0.0
1949-11-28 00:00:00+00:00,44.0,133.0,0.0
1949-11-29 00:00:00+00:00,0.0,78.0,0.0
1949-11-30 00:00:00+00:00,-6.0,72.0,0.0
1949-12-01 00:00:00+00:00,-33.0,83.0,0.0
1949-12-02 00:00:00+00:00,,,0.0
1949-12-03 00:00:00+00:00,-44.0,61.0,0.0
1949-12-04 00:00:00+00:00,-111.0,56.0,0.0
1949-12-05 00:00:00+00:00,,,0.0
1949-12-06 00:00:00+00:00,,,0.0
1949-12-07 00:00:00+00:00,-189.0,100.0,0.0
1949-12-08 00:00:00+00:00,-111.0,44.0,0.0
1949-12-09 00:00:00+00:00,-11.0,50.0,0.0
1949-12-10 00:00:00+00:00,-194.0,11.0,109.0
1949-12-11 00:00:00+00:00,-344.0,-111.0,0.0
1949-12-12 00:00:00+00:00,-156.0,-56.0,0.0
1949-12-13 00:00:00+00:00,-122.0,-39.0,0.0
1949-12-14 00:00:00+00:00,,,0.0
1949-12-15 00:00:00+00:00,-122.0,50.0,0.0
1949-12-16 00:00:00+00:00,,,0.0
1949-12-17 00:00:00+00:00,-156.0,11.0,0.0
1949-12-18 00:00:00+00:00,,,0.0
1949-12-19 00:00:00+00:00,,,0.0
1949-12-20 00:00:00+00:00,-278.0,-133.0,15.0
1949-12-21 00:00:00+00:00,-150.0,17.0,0.0
1949-12-22 00:00:00+00:00,,,0.0
1949-12-23 00:00:00+00:00,-178.0,33.0,0.0
1949-12-24 00:00:00+00:00,-178.0,11.0,10.0
1949-12-25 00:00:00+00:00,-200.0,-22.0,0.0
1949-12-26 00:00:00+00:00,-72.0,-11.0,0.0
1949-12-27 00:00:00+00:00,-61.0,33.0,0.0
1949-12-28 00:00:00+00:00,-228.0,78.0,0.0
1949-12-29 00:00:00+00:00,0.0,89.0,0.0
1949-12-30 00:00:00+00:00,-67.0,78.0,0.0
1949-12-31 00:00:00+00:00,-133.0,50.0,0.0
1950-01-01 00:00:00+00:00,-289.0,39.0,8.0
1950-01-02 00:00:00+00:00,-400.0,-228.0,10.0
1950-01-03 00:00:00+00:00,-400.0,-172.0,0.0
1950-01-04 00:00:00+00:00,-211.0,-133.0,0.0
1950-01-05 00:00:00+00:00,,,0.0
1950-01-06 00:00:00+00:00,-189.0,-6.0,0.0
1950-01-07 00:00:00+00:00,-33.0,44.0,0.0
1950-01-08 00:00:00+00:00,-167.0,33.0,0.0
1950-01-09 00:00:00+00:00,-228.0,11.0,0.0
1950-01-10 00:00:00+00:00,,,0.0
1950-01-11 00:00:00+00:00,-178.0,11.0,0.0
1950-01-12 00:00:00+00:00,-333.0,-144.0,0.0
1950-01-13 00:00:00+00:00,-367.0,-261.0,0.0
1950-01-14 00:00:00+00:00,,,0.0
1950-01-15 00:00:00+00:00,,,0.0
1950-01-16 00:00:00+00:00,-367.0,-122.0,5.0
1950-01-17 00:00:00+00:00,-411.0,-139.0,
1950-01-18 00:00:00+00:00,-167.0,-67.0,
1950-01-19 00:00:00+00:00,-189.0,-78.0,
1950-01-20 00:00:00+00:00,-172.0,100.0,
1950-01-21 00:00:00+00:00,56.0,100.0,
1950-01-22 00:00:00+00:00,22.0,78.0,
1950-01-23 00:00:00+00:00,-261.0,44.0,
1950-01-24 00:00:00+00:00,-350.0,-233.0,
1950-01-26 00:00:00+00:00,-389.0,-67.0,
1950-01-27 00:00:00+00:00,-233.0,-33.0,
1950-01-28 00:00:00+00:00,-267.0,-78.0,
1950-01-29 00:00:00+00:00,-322.0,-150.0,0.0
1950-01-30 00:00:00+00:00,-333.0,-144.0,0.0
1950-01-31 00:00:00+00:00,-311.0,-128.0,0.0
1950-02-01 00:00:00+00:00,-222.0,-122.0,
1950-02-03 00:00:00+00:00,-178.0,0.0,0.0
1950-02-04 00:00:00+00:00,-39.0,72.0,0.0
1950-02-05 00:00:00+00:00,-28.0,100.0,0.0
1950-02-06 00:00:00+00:00,,,
1950-02-07 00:00:00+00:00,,,
1950-02-08 00:00:00+00:00,,,
1950-02-09 00:00:00+00:00,-61.0,44.0,0.0
1950-02-10 00:00:00+00:00,,,
1950-02-11 00:00:00+00:00,-72.0,56.0,0.0
1950-02-12 00:00:00+00:00,-122.0,33.0,0.0
1950-02-13 00:00:00+00:00,-72.0,56.0,0.0
1950-02-14 00:00:00+00:00,-39.0,67.0,0.0
1950-02-15 00:00:00+00:00,39.0,128.0,0.0
1950-02-16 00:00:00+00:00,,,
1950-02-17 00:00:00+00:00,,,
1950-02-18 00:00:00+00:00,,,
1950-02-19 00:00:00+00:00,39.0,128.0,0.0
1950-02-20 00:00:00+00:00,,,
1950-02-21 00:00:00+00:00,-83.0,78.0,0.0
1950-02-22 00:00:00+00:00,-11.0,78.0,0.0
1950-02-23 00:00:00+00:00,17.0,56.0,0.0
1950-02-24 00:00:00+00:00,17.0,89.0,0.0
1950-02-25 00:00:00+00:00,,,
1950-02-26 00:00:00+00:00,44.0,189.0,0.0
1950-02-27 00:00:00+00:00,,,
1950-02-28 00:00:00+00:00,,,
1950-03-01 00:00:00+00:00,-178.0,156.0,0.0
1950-03-02 00:00:00+00:00,22.0,106.0,0.0
1950-03-03 00:00:00+00:00,22.0,111.0,0.0
1950-03-04 00:00:00+00:00,78.0,144.0,0.0
1950-03-05 00:00:00+00:00,-11.0,161.0,0.0
1950-03-06 00:00:00+00:00,,,236.0
1950-03-07 00:00:00+00:00,,,51.0
1950-03-08 00:00:00+00:00,-200.0,128.0,0.0
1950-03-09 00:00:00+00:00,-206.0,-94.0,30.0
1950-03-10 00:00:00+00:00,-256.0,-150.0,0.0
1950-03-11 00:00:00+00:00,-322.0,-128.0,0.0
1950-03-12 00:00:00+00:00,-300.0,-67.0,0.0
1950-03-13 00:00:00+00:00,-144.0,-22.0,0.0
1950-03-14 00:00:00+00:00,-56.0,28.0,0.0
1950-03-15 00:00:00+00:00,,,0.0
1950-03-16 00:00:00+00:00,-44.0,67.0,0.0
1950-03-17 00:00:00+00:00,-133.0,44.0,160.0
1950-03-18 00:00:00+00:00,-167.0,56.0,
1950-03-19 00:00:00+00:00,-17.0,56.0,
1950-03-20 00:00:00+00:00,-61.0,33.0,
1950-03-21 00:00:00+00:00,-72.0,44.0,
1950-03-22 00:00:00+00:00,-11.0,39.0,
1950-03-23 00:00:00+00:00,-61.0,39.0,
1950-03-24 00:00:00+00:00,-78.0,72.0,
1950-03-25 00:00:00+00:00,-72.0,44.0,
1950-03-26 00:00:00+00:00,-72.0,33.0,
1950-03-27 00:00:00+00:00,-78.0,33.0,
1950-03-28 00:00:00+00:00,-67.0,17.0,
1950-03-29 00:00:00+00:00,-22.0,33.0,
1950-03-30 00:00:00+00:00,11.0,89.0,
1950-03-31 00:00:00+00:00,-56.0,78.0,
1950-04-01 00:00:00+00:00,,,0.0
1950-04-02 00:00:00+00:00,,,0.0
1950-04-03 00:00:00+00:00,-67.0,100.0,53.0
1950-04-04 00:00:00+00:00,-189.0,44.0,61.0
1950-04-05 00:00:00+00:00,-67.0,128.0,0.0
1950-04-06 00:00:00+00:00,-17.0,133.0,0.0
1950-04-07 00:00:00+00:00,-67.0,28.0,10.0
1950-04-08 00:00:00+00:00,-67.0,44.0,152.0
1950-04-09 00:00:00+00:00,,,0.0
1950-04-10 00:00:00+00:00,-33.0,72.0,0.0
1950-04-11 00:00:00+00:00,-50.0,139.0,0.0
1950-04-12 00:00:00+00:00,-44.0,194.0,0.0
1950-04-13 00:00:00+00:00,17.0,189.0,0.0
1950-04-14 00:00:00+00:00,17.0,156.0,0.0
1950-04-15 00:00:00+00:00,-6.0,100.0,0.0
1950-04-16 00:00:00+00:00,33.0,167.0,0.0
1950-04-17 00:00:00+00:00,44.0,156.0,0.0
1950-04-18 00:00:00+00:00,,,0.0
1950-04-19 00:00:00+00:00,,,0.0
1950-04-20 00:00:00+00:00,-56.0,183.0,20.0
1950-04-21 00:00:00+00:00,128.0,189.0,0.0
1950-04-22 00:00:00+00:00,44.0,156.0,0.0
1950-04-23 00:00:00+00:00,-44.0,72.0,0.0
1950-04-24 00:00:00+00:00,-44.0,44.0,25.0
1950-04-25 00:00:00+00:00,-56.0,100.0,0.0
1950-04-26 00:00:00+00:00,-44.0,83.0,0.0
1950-04-27 00:00:00+00:00,-44.0,72.0,0.0
1950-04-28 00:00:00+00:00,-67.0,28.0,94.0
1950-04-29 00:00:00+00:00,-67.0,28.0,25.0
1950-04-30 00:00:00+00:00,,,0.0
1950-05-03 00:00:00+00:00,-122.0,,
1950-05-04 00:00:00+00:00,-78.0,72.0,0.0
1950-05-05 00:00:00+00:00,-67.0,61.0,0.0
1950-05-06 00:00:00+00:00,-44.0,89.0,0.0
1950-05-07 00:00:00+00:00,-61.0,72.0,25.0
1950-05-08 00:00:00+00:00,-44.0,78.0,0.0
1950-05-09 00:00:00+00:00,,,10.0
1950-05-10 00:00:00+00:00,-39.0,156.0,10.0
1950-05-11 00:00:00+00:00,,,0.0
1950-05-12 00:00:00+00:00,28.0,211.0,0.0
1950-05-13 00:00:00+00:00,128.0,217.0,0.0
1950-05-14 00:00:00+00:00,44.0,183.0,
1950-05-15 00:00:00+00:00,28.0,183.0,
1950-05-16 00:00:00+00:00,-28.0,194.0,0.0
1950-05-17 00:00:00+00:00,17.0,244.0,0.0
1950-05-18 00:00:00+00:00,-39.0,161.0,0.0
1950-05-19 00:00:00+00:00,6.0,78.0,0.0
1950-05-20 00:00:00+00:00,61.0,167.0,0.0
1950-05-21 00:00:00+00:00,122.0,228.0,0.0
1950-05-22 00:00:00+00:00,128.0,228.0,0.0
1950-05-23 00:00:00+00:00,0.0,200.0,0.0
1950-05-24 00:00:00+00:00,-39.0,122.0,46.0
1950-05-25 00:00:00+00:00,-67.0,167.0,0.0
1950-05-26 00:00:00+00:00,-17.0,233.0,0.0
1950-05-27 00:00:00+00:00,11.0,250.0,0.0
1950-05-28 00:00:00+00:00,44.0,206.0,0.0
1950-05-29 00:00:00+00:00,67.0,172.0,0.0
1950-05-30 00:00:00+00:00,44.0,156.0,0.0
1950-05-31 00:00:00+00:00,-44.0,183.0,0.0
1950-06-01 00:00:00+00:00,0.0,178.0,20.0
1950-06-02 00:00:00+00:00,6.0,156.0,46.0
1950-06-03 00:00:00+00:00,-28.0,211.0,0.0
1950-06-04 00:00:00+00:00,44.0,244.0,0.0
1950-06-05 00:00:00+00:00,,,0.0
1950-06-06 00:00:00+00:00,,,0.0
1950-06-07 00:00:00+00:00,-11.0,89.0,
1950-06-08 00:00:00+00:00,,,
1950-06-09 00:00:00+00:00,-33.0,28.0,107.0
1950-06-10 00:00:00+00:00,-11.0,139.0,0.0
1950-06-11 00:00:00+00:00,22.0,228.0,18.0
1950-06-12 00:00:00+00:00,44.0,211.0,94.0
1950-06-13 00:00:00+00:00,17.0,200.0,5.0
1950-06-14 00:00:00+00:00,11.0,211.0,41.0
1950-06-15 00:00:00+00:00,33.0,200.0,61.0
1950-06-16 00:00:00+00:00,67.0,167.0,79.0
1950-06-17 00:00:00+00:00,44.0,183.0,0.0
1950-06-18 00:00:00+00:00,89.0,183.0,64.0
1950-06-19 00:00:00+00:00,83.0,228.0,0.0
1950-06-20 00:00:00+00:00,39.0,261.0,0.0
1950-06-21 00:00:00+00:00,,,0.0
1950-06-22 00:00:00+00:00,106.0,267.0,0.0
1950-06-23 00:00:00+00:00,89.0,183.0,0.0
1950-06-24 00:00:00+00:00,39.0,183.0,107.0
1950-06-25 00:00:00+00:00,11.0,139.0,
1950-06-26 00:00:00+00:00,-17.0,222.0,
1950-06-27 00:00:00+00:00,28.0,211.0,0.0
1950-06-28 00:00:00+00:00,,,0.0
1950-06-29 00:00:00+00:00,44.0,267.0,0.0
1950-06-30 00:00:00+00:00,67.0,289.0,0.0
1950-07-01 00:00:00+00:00,,,0.0
1950-07-02 00:00:00+00:00,72.0,222.0,0.0
1950-07-03 00:00:00+00:00,39.0,233.0,0.0
1950-07-04 00:00:00+00:00,44.0,250.0,0.0
1950-07-05 00:00:00+00:00,83.0,289.0,0.0
1950-07-06 00:00:00+00:00,44.0,289.0,0.0
1950-07-07 00:00:00+00:00,67.0,278.0,0.0
1950-07-08 00:00:00+00:00,50.0,283.0,0.0
1950-07-09 00:00:00+00:00,89.0,311.0,0.0
1950-07-10 00:00:00+00:00,83.0,217.0,
1950-07-11 00:00:00+00:00,,,
1950-07-12 00:00:00+00:00,,,0.0
1950-07-13 00:00:00+00:00,,,0.0
1950-07-14 00:00:00+00:00,50.0,267.0,0.0
1950-07-15 00:00:00+00:00,56.0,222.0,94.0
1950-07-16 00:00:00+00:00,44.0,167.0,51.0
1950-07-17 00:00:00+00:00,83.0,183.0,3.0
1950-07-18 00:00:00+00:00,17.0,250.0,0.0
1950-07-19 00:00:00+00:00,83.0,244.0,0.0
1950-07-20 00:00:00+00:00,89.0,211.0,13.0
1950-07-21 00:00:00+00:00,67.0,222.0,0.0
1950-07-22 00:00:00+00:00,17.0,228.0,0.0
1950-07-23 00:00:00+00:00,78.0,233.0,0.0
1950-07-24 00:00:00+00:00,17.0,278.0,0.0
1950-07-25 00:00:00+00:00,28.0,294.0,0.0
1950-07-26 00:00:00+00:00,,,0.0
1950-07-27 00:00:00+00:00,33.0,306.0,0.0
1950-07-28 00:00:00+00:00,78.0,294.0,0.0
1950-07-29 00:00:00+00:00,67.0,194.0,76.0
1950-07-30 00:00:00+00:00,11.0,128.0,213.0
1950-07-31 00:00:00+00:00,78.0,194.0,8.0
1950-08-01 00:00:00+00:00,22.0,267.0,0.0
1950-08-02 00:00:00+00:00,44.0,289.0,0.0
1950-08-03 00:00:00+00:00,,,0.0
1950-08-04 00:00:00+00:00,56.0,278.0,157.0
1950-08-05 00:00:00+00:00,50.0,222.0,91.0
1950-08-06 00:00:00+00:00,56.0,194.0,20.0
1950-08-07 00:00:00+00:00,,,0.0
1950-08-08 00:00:00+00:00,,,0.0
1950-08-09 00:00:00+00:00,,,0.0
1950-08-10 00:00:00+00:00,78.0,233.0,163.0
1950-08-11 00:00:00+00:00,44.0,222.0,20.0
1950-08-12 00:00:00+00:00,89.0,211.0,56.0
1950-08-13 00:00:00+00:00,56.0,250.0,0.0
1950-08-14 00:00:00+00:00,56.0,267.0,0.0
1950-08-15 00:00:00+00:00,,,0.0
1950-08-16 00:00:00+00:00,89.0,222.0,0.0
1950-08-17 00:00:00+00:00,83.0,261.0,0.0
1950-08-18 00:00:00+00:00,56.0,267.0,0.0
1950-08-19 00:00:00+00:00,,,0.0
1950-08-20 00:00:00+00:00,,,0.0
1950-08-21 00:00:00+00:00,,,0.0
1950-08-22 00:00:00+00:00,11.0,267.0,0.0
1950-08-23 00:00:00+00:00,28.0,278.0,0.0
1950-08-24 00:00:00+00:00,44.0,261.0,0.0
1950-08-25 00:00:00+00:00,,,0.0
1950-08-26 00:00:00+00:00,11.0,256.0,0.0
1950-08-27 00:00:00+00:00,67.0,267.0,0.0
1950-08-28 00:00:00+00:00,0.0,256.0,0.0
1950-08-29 00:00:00+00:00,28.0,267.0,0.0
1950-08-30 00:00:00+00:00,28.0,267.0,0.0
1950-08-31 00:00:00+00:00,67.0,294.0,0.0
1950-09-01 00:00:00+00:00,33.0,283.0,0.0
1950-09-02 00:00:00+00:00,39.0,328.0,0.0
1950-09-03 00:00:00+00:00,50.0,356.0,0.0
1950-09-04 00:00:00+00:00,89.0,356.0,0.0
1950-09-05 00:00:00+00:00,39.0,300.0,0.0
1950-09-06 00:00:00+00:00,,,0.0
1950-09-07 00:00:00+00:00,,,0.0
1950-09-08 00:00:00+00:00,,,0.0
1950-09-09 00:00:00+00:00,,,0.0
1950-09-10 00:00:00+00:00,,,0.0
1950-09-11 00:00:00+00:00,,,0.0
1950-09-12 00:00:00+00:00,,,0.0
1950-09-13 00:00:00+00:00,,,0.0
1950-09-14 00:00:00+00:00,,,0.0
1950-09-15 00:00:00+00:00,,,0.0
1950-09-16 00:00:00+00:00,,,0.0
1950-09-17 00:00:00+00:00,,,0.0
1950-09-18 00:00:00+00:00,,,0.0
1950-09-19 00:00:00+00:00,,,0.0
1950-09-20 00:00:00+00:00,,,0.0
1950-09-21 00:00:00+00:00,-44.0,267.0,239.0
1950-09-22 00:00:00+00:00,-11.0,239.0,0.0
1950-09-23 00:00:00+00:00,-11.0,250.0,0.0
1950-09-24 00:00:00+00:00,44.0,239.0,0.0
1950-09-25 00:00:00+00:00,44.0,244.0,0.0
1950-09-26 00:00:00+00:00,44.0,211.0,0.0
1950-09-27 00:00:00+00:00,,,0.0
1950-09-28 00:00:00+00:00,-33.0,111.0,0.0
1950-09-29 00:00:00+00:00,-67.0,100.0,89.0
1950-09-30 00:00:00+00:00,-56.0,17.0,117.0
1950-10-01 00:00:00+00:00,-156.0,-11.0,0.0
1950-10-02 00:00:00+00:00,,,0.0
1950-10-03 00:00:00+00:00,,,0.0
1950-10-04 00:00:00+00:00,,,0.0
1950-10-05 00:00:00+00:00,-67.0,183.0,0.0
1950-10-06 00:00:00+00:00,44.0,156.0,0.0
1950-10-07 00:00:00+00:00,44.0,156.0,0.0
1950-10-08 00:00:00+00:00,44.0,228.0,0.0
1950-10-09 00:00:00+00:00,67.0,222.0,0.0
1950-10-10 00:00:00+00:00,67.0,183.0,0.0
1950-10-11 00:00:00+00:00,,,0.0
1950-10-12 00:00:00+00:00,,,0.0
1950-10-13 00:00:00+00:00,78.0,244.0,0.0
1950-10-14 00:00:00+00:00,-28.0,233.0,0.0
1950-10-15 00:00:00+00:00,94.0,178.0,0.0
1950-10-16 00:00:00+00:00,-22.0,117.0,0.0
1950-10-17 00:00:00+00:00,56.0,156.0,0.0
1950-10-18 00:00:00+00:00,78.0,133.0,0.0
1950-10-19 00:00:00+00:00,39.0,194.0,0.0
1950-10-20 00:00:00+00:00,-33.0,139.0,0.0
1950-10-21 00:00:00+00:00,-17.0,56.0,13.0
1950-10-22 00:00:00+00:00,-44.0,156.0,0.0
1950-10-23 00:00:00+00:00,72.0,139.0,0.0
1950-10-24 00:00:00+00:00,,,0.0
1950-10-25 00:00:00+00:00,,,0.0
1950-10-26 00:00:00+00:00,,,0.0
1950-10-27 00:00:00+00:00,,,0.0
1950-10-28 00:00:00+00:00,,,0.0
1950-10-29 00:00:00+00:00,11.0,172.0,0.0
1950-10-30 00:00:00+00:00,44.0,178.0,0.0
1950-10-31 00:00:00+00:00,17.0,72.0,0.0
1950-11-01 00:00:00+00:00,-39.0,72.0,0.0
1950-11-02 00:00:00+00:00,,,0.0
